SRR3189679	SRR3189680	SRR3189681	SRR3189682	SRR3189683	SRR3189684	SRR3189685	SRR3189686	SRR3189687	SRR3189688	SRR3189689	SRR3189690	SRR3189691	SRR3189692	SRR3189693	SRR3189694	SRR3189695	SRR3189696	SRR3189697
5209.641	4297.5366	5717.6143	5225.032	1305.0326	1816.719	3974.0708	6365.73	12194.876	10704.932	4638.7583	12873.0625	15515.462	1616.3242	2612.409	8514.096	6910.0034	5090.754	7675.521
1479.2948	1979.0394	1298.4354	835.01746	948.9586	1677.2335	1897.3146	1678.6356	1443.9777	1229.5123	1982.5847	1126.646	1866.5288	1147.9672	1916.6979	1601.4562	1556.3671	1846.8693	1938.2407
1843.5771	1781.5295	1785.8035	1416.4729	2453.0808	2624.9531	1884.4069	1468.0735	1419.3469	988.3144	2443.1736	1092.3265	536.4064	3092.7695	2659.1162	1072.0283	1133.0659	1512.9618	829.9
1384.7153	1320.7378	1417.0587	1169.6499	2830.3752	1168.9302	1403.6	1185.0446	814.2623	1244.2037	902.68427	1476.0753	474.85474	3162.9624	1743.7235	1933.959	1670.847	1724.4095	1648.8536
274.02304	239.06847	162.90338	291.16287	6.0882053	2.8841906	136.20674	67.26082	294.17856	4.7926087	0	291.41434	55.590424	0.85946935	2.674077	41.54521	336.38486	1.7848458	2.676968
2734.439	2955.6167	2910.0366	2532.7844	8196.782	2363.939	2717.3613	2944.784	2309.357	3248.2778	1805.2361	3544.6418	1917.7106	7087.143	3405.937	4384.6685	3698.854	3724.3892	3175.647
83.833206	61.81357	49.57547	17.026312	728.91425	156.44017	304.34894	208.96442	96.91571	66.259384	123.159744	148.09753	312.09232	710.8065	256.41904	227.34758	312.18732	185.98557	282.0442
1411.2817	1054.155	1075.507	1511.1124	432.77356	974.40625	847.00543	831.63403	1686.8868	915.47876	1084.6638	582.757	321.28107	509.64	989.066	653.6011	816.39966	767.7206	821.8696
446.8475	651.1359	620.6139	780.3056	752.26764	319.69357	376.92816	614.1805	721.68	406.6271	670.2843	559.6156	166.15868	783.42316	323.24146	507.39978	739.63776	469.8992	358.8707
962.37897	628.22736	810.0824	1096.2711	1932.4869	402.32758	607.31085	629.19257	708.5644	712.81396	488.88406	508.58954	380.72916	1665.2593	632.52637	903.38495	664.27747	792.58716	806.55304
1772.9386	1835.3263	1673.2535	2026.9012	7074.506	3718.0635	1926.7057	1800.2822	1564.5431	1561.184	1222.547	1821.5132	1433.2583	4392.617	2507.374	1543.5831	1619.8308	1424.4941	1090.9048
1257.0997	1311.0066	1233.9958	1721.0369	2505.5293	1442.3923	1266.0841	1204.7935	1052.0403	1098.0729	1791.0972	1407.5983	384.86472	2869.0642	1632.344	1283.0381	1597.8568	1225.2891	763.28314
883.6975	765.9597	749.4261	1083.9948	1721.4014	1019.39923	1555.0847	876.3707	2570.8503	997.30475	939.25995	1095.3959	688.0899	1709.7112	1284.0963	756.2718	900.7299	735.1789	1079.0352
1689.1172	2108.9602	1511.4968	1791.7803	2354.4036	3015.387	2312.2202	1680.0398	1448.6328	830.11804	3909.5737	1037.6729	839.60095	3250.9536	3950.9731	1241.5261	1586.7135	2559.3584	915.4472
1373.3937	1606.0355	1028.1746	976.38605	2610.331	1315.5128	1724.0001	1032.5734	795.757	1232.5916	1028.2903	1834.7373	1397.5322	3639.2751	1809.7695	1576.0948	1256.939	1155.3038	1501.9507
2580.598	4202.8613	2320.9316	1761.908	5244.377	8308.374	6660.2754	3432.6082	1633.6024	1986.8027	6918.187	4045.3562	1542.6174	6378.852	8563.718	3293.4875	3902.6257	5110.584	2732.7412
1420.2122	1685.3798	1162.0488	1529.4928	1713.3381	1731.0621	1397.639	1315.8649	790.8553	842.8592	1862.302	1075.8628	800.86975	2657.5703	2196.5803	1412.2695	1430.7019	1457.5896	989.09393
11388.312	11277.925	11392.672	8564.111	20358.273	11037.946	12916.298	8705.2295	9203.184	9791.797	4470.264	12189.424	8987.691	20612.312	15507.81	14165.355	11088.568	11064.714	13335.145
1052.845	1404.7318	1021.29803	931.1668	2892.8071	1178.7667	1070.6437	828.212	719.0307	370.04654	919.0389	467.46234	231.4615	2730.2183	876.0191	973.9004	1236.1102	850.28424	363.4983
2320.617	2272.1953	1750.506	2281.5654	2226.3035	1766.5629	2294.3271	2443.4614	2644.343	2573.3354	2896.3337	3640.9321	4924.484	2910.84	2345.9617	2794.0583	2662.2717	2369.1177	2559.3013
77784.05	76055.45	63115.867	70043.195	70747.32	54602.88	68594.82	89841.87	103256.76	70122.875	96338.54	103879.45	106147.22	86968.81	86622.22	95449.47	101039.16	80988.29	141260.23
337.3142	375.9616	262.0022	281.131	460.5496	377.09293	522.88055	267.27945	200.84926	96.508705	506.876	164.12515	96.166855	523.14075	332.70862	216.77463	198.96265	409.10004	48.19342
555.2585	652.4899	508.2832	630.73474	204.8577	127.66823	207.74866	253.20152	423.87375	198.11685	362.0958	490.11026	423.04025	635.87805	322.04422	331.94485	386.17294	231.18732	278.64032
9796.267	9050.727	10109.827	10139.949	2785.9666	5410.726	14768.847	10587.468	27268.74	11205.608	10365.554	19356.977	36673.492	6574.6978	15030.809	15198.862	14344.095	12765.015	26761.377
5428.0605	5984.137	5328.7827	4458.348	5214.845	2990.795	5619.042	4353.6597	5319.6255	4998.4155	2857.8052	9592.482	1583.0469	6638.8315	5842.142	6839.7866	8897.932	3497.3186	3190.8066
2292.9824	2067.77	2148.8901	2418.0168	2030.6947	1472.1165	2661.63	2817.9504	2303.6482	2499.089	3011.3828	1829.09	3018.3237	4673.6045	3771.7231	2752.9236	2216.556	3685.17	2810.8337
393.62018	673.7628	352.40164	262.24658	285.52237	845.98535	908.4675	542.7406	317.23105	198.2705	1090.6411	272.8286	200.67633	650.9418	1596.2511	774.79095	655.6223	1208.813	193.59442
4153.905	3865.8306	4616.011	3708.4897	9.5057955	5.3715296	406.12604	906.766	303.69766	709.6892	1859.2627	782.60974	221.9582	924.843	1165.8359	660.40845	609.31287	507.5722	225.1573
2284.0867	2657.2375	1714.867	1170.6932	2943.5378	3347.93	2940.6545	1908.3806	1340.0392	1062.0558	2751.3755	1263.9447	477.40253	3044.9531	3643.1667	2171.5537	2117.707	2723.8325	1822.84
1286.5857	1290.0842	774.93134	898.56995	2238.9941	2220.5522	1775.046	1432.1469	930.7539	479.12903	1686.8298	554.69543	588.5998	1739.6742	2111.3335	905.6878	780.7798	1538.0055	1520.2426
1243.8346	1607.5763	1353.328	821.6016	3290.1582	1644.2878	2071.7854	2048.0146	1139.4468	1125.8589	1248.7919	1640.1538	937.53485	4362.2563	2547.811	2507.8755	2022.028	2396.8809	1694.6578
1884.7496	2214.4087	1795.6824	1180.2914	1957.9585	1769.5767	2497.9802	2022.0315	1409.3474	1829.5828	2346.4565	1683.5463	1122.3843	2413.7231	2545.7947	2126.1135	2332.4092	2899.2563	2322.0334
1487.8661	2102.879	1424.783	1277.7231	2212.6245	2172.7947	1927.5232	1627.0809	781.6978	1231.0594	2428.7397	1374.7836	564.024	3734.1914	3180.8179	1571.9192	1961.7678	2136.296	1074.0323
1724.1537	1244.6406	1650.5309	1851.67	2722.38	1547.0934	1463.765	1373.2107	1264.2655	1443.6621	1561.9874	1180.782	1156.0988	3102.997	2110.7075	1622.0651	1417.1854	2064.7402	1346.0667
1603.4053	2146.7996	1331.1272	862.1929	3777.198	1786.3323	2606.7568	1671.2504	1005.6188	1529.539	1530.5587	1634.2816	907.8438	5022.1616	1921.9088	2385.1746	2204.9563	2183.2832	2853.7139
815.915	1202.6975	752.62976	519.0958	4147.2124	1975.6206	1870.6272	1040.6564	520.1042	891.1519	422.0945	1340.3693	756.56696	3649.725	2100.069	1784.974	1513.1066	1510.0856	826.8397
423.3956	425.23056	304.59058	388.94543	681.3687	279.22247	281.23193	296.05438	414.7067	403.42133	378.8923	308.68436	153.32892	693.10535	319.29684	352.0415	303.83807	272.66608	183.51962
377.29825	307.50986	280.3539	439.98584	1161.5391	513.8772	362.6437	349.96036	172.78645	182.84184	467.0493	172.4875	36.59164	1100.2357	417.15936	169.31834	253.94267	284.8909	174.20654
326.6039	411.4027	427.73013	468.35953	439.69162	104.777626	200.40468	306.05292	389.29736	248.64717	277.77115	331.56458	191.566	689.0296	140.20317	357.14517	392.18414	182.99419	150.27913
1460.8702	1203.1224	1980.6189	1711.9707	6773.89	920.6189	1233.966	1563.6705	903.78796	1581.1049	1375.1185	1713.0293	1783.5042	9993.997	1384.6217	1699.6669	1729.5662	1555.2222	1609.296
3347.0369	5156.7427	3423.518	3063.0916	35894.05	11949.482	8953.812	3848.057	2061.6733	2422.4585	7901.0845	2492.457	681.1967	35817.645	10750.103	4813.132	4702.1177	5971.214	3291.249
180.18558	181.44962	125.14981	87.60284	426.89444	626.84454	638.88904	376.04962	204.20483	216.07275	532.4638	454.8909	389.95816	543.9339	625.60077	283.13364	658.0983	323.35562	374.80353
5138.7524	7322.031	4076.413	3958.5703	4919.987	10507.193	7222.9683000000005	10004.189	10707.147	3633.3323	9527.254	7192.939	9290.701	4090.5205	9114.381	5380.3804	6822.4043	4411.754	7465.0415
382.10855	232.57402	269.5678	389.1847	1147.9131	221.64658	180.43843	264.16107	281.2452	208.1889	199.60399	388.06976	228.347	961.05475	256.14005	396.7385	333.77408	208.08763	283.0987
565.34235	703.0853	692.1109	513.0888	951.2352	490.86755	475.97574	540.77716	296.10144	362.1675	368.03397	474.77936	332.2735	919.6873	651.4482	670.07935	461.90695	585.4697	428.6696
306.17603	356.55853	457.0755	212.48526	4.2483243999999996	18.00548	167.7171	78.6516	233.20705	19.697744	86.92054	384.3702	226.252	121.51219	166.16522	178.15382	282.99246	76.65708	133.59903
1428.8406	1799.0371	1571.2609	1118.9132	3959.2988	1153.068	1564.3761	1566.0227	1265.5776	1283.4761	1346.5494	2346.7366	639.80634	3888.1099	1573.8461	2647.382	2671.7087	1905.874	1214.3071
3725.4468	3800.624	2917.3118	2720.545	2532.8855	4260.954	4566.503	4549.463	3512.2405	3473.5906	5121.3213	3847.7808	3976.3545	2799.3643	4499.724	4741.4287	4353.713	4540.8335	6764.14
746.9334	731.1732	731.81006	764.73224	2835.211	604.1521	698.801	619.48035	573.8999	862.8838	566.8487	580.324	451.36203	2158.4583	758.67505	794.7855	753.8611	844.5126	972.00024
304.14487	289.46118	219.99677	189.78781	643.022	718.84094	1207.0885	345.46677	1997.9933	154.92412	404.48428	340.32892	354.7346	1124.005	1080.6965	235.5366	189.06346	216.87906	193.20752
102.211075	188.19379	146.26184	172.54245	157.62277	116.80419	126.394684	48.12605	182.97725	5.3199	218.71964	83.36775	42.61489	391.09952	612.9138	242.37413	147.07237	330.9325	68.43104
167.01018	335.16135	113.65554	103.86081	736.0155	412.43192	441.19452	153.18973	105.63389	135.663	164.2061	210.82428	113.740295	729.8002	416.4678	227.20012	349.32593	322.01102	125.28526
2903.9028	2658.5886	2975.7922	2711.6843	4353.8125	2011.6979	2454.7246	2283.8127	1668.8024	2815.6655	2089.4944	3248.6272	1436.5774	5134.201	2656.0947	3150.3848	3158.141	2606.7878	1909.2567
1420.3899	1329.2183	1356.1709	1429.9452000000001	6075.587	838.70337	1183.4681	1121.6764	1460.6666	1532.2405	1297.259	3272.3184	1793.2766	6010.899	1004.38904	1552.7388	1891.0034	983.8698	809.0035
2967.467	2261.3916	3497.5222	3084.0496	1941.0618	1271.4594	2192.475	2991.4363	4705.59	6341.1353	2496.848	8102.027	8710.277	2138.7478	1724.1898	4454.628	2793.0212	2561.5396	4237.884
11987	11872.657	9783.702	7023.8945	26856.549	21095.314	18596.682	12316.98	10226.675	8901.821	13362.868	8090.896	8225.923	28933.568	27871.754	12310.478	10934.453	18231.879	13373.228
1143.3337	1493.9219	868.3709	677.4508	2507.6501	2864.1687	1779.6439	914.4955	778.11725	724.7546	1801.8688	650.0204	138.29872	2278.638	2737.6038	800.5305	1223.8036	1554.9684	612.9494
2240.2976	2215.7239	1751.2203	2158.789	2745.606	2714.7214	2717.242	3327.421	2777.9116	1823.8464	4663.797	1626.137	1994.9103	3026.9836	3454.4333	2463.7612	2429.3933	3534.8662	3376.421
901.3126	796.177	581.00256	620.1574	541.3525	642.8853	648.5691	925.6036	1238.1033	641.5954	1457.4452000000001	361.64288	200.01306	765.77454	873.98456	544.7044	548.95123	860.1941	986.157
220.11078	219.28911	243.1756	160.22633	482.86615	443.91214	269.68085	136.55217	115.58966	163.54794	322.28564	198.8313	218.80054	625.18945	410.21866	155.57985	200.23888	224.33806	197.24129
11327.496	13982.885	10666.452	7649.8457	11169.104	14116.771	17172.51	14620.881	8834.662	7799.4546	23618.08	9725.343	12233.917	17990.127	19375.906	14300.368	13968.711	18816.771	13843.467
1494.0317	2764.1814	1560.3563	996.77216	8671.201	6725.9966	2499.111	1757.0746	1215.1649	870.1566	1741.5388	1770.69	937.8984	4367.6323	2417.1333	2040.3434	2347.1	2100.6165	1149.2126
1760.9867	2568.532	1565.9788	1385.4164	838.4443	1633.2546	2058.9348	1638.853	1365.5594	1022.3815	3410.5398	1017.71674	952.49506	1013.5545	1731.2689	1160.8667	1335.8661	1621.8539	1438.2799
2461.3462	2600.4854	1476.6711	1619.5577	2852.0813	4342.847	2821.8184	2239.0007	1408.0662	780.5123	3672.1199	510.3341	282.35394	2584.3647	4499.4834	1786.2357	1652.2628	2624.1843	1577.0127
5425.1743	3909.6218	4946.3184	5477.5635	4182.996	3016.0576	3945.1672	4007.579	4605.265	4162.3345	2780.8958	3333.4155	1912.1252	3365.6538	3590.6685	4459.326	3799.8025	4824.889	5183.069
834.54755	745.238	591.5663	605.9952	1232.7404	984.5058	887.315	972.626	705.5121	691.9558	1256.6995	867.25165	756.14044	1542.331	1306.2152	891.2093	898.4204	1057.9061	804.7415
1461.5728	1829.7142	1396.8915	932.4159	2557.4944	3366.8345	3312.2002	1416.868	1161.3304	904.6901	2327.1233	1664.5078	926.49695	5374.526	5977.545	1594.0673	2174.636	1750.3331	1467.3013
208.77	107.65437	118.11995	126.43727	568.67126	246.61778	418.0198	375.52438	189.81158	261.04175	522.465	244.47397	77.50657	512.208	174.3656	198.76001	393.20016	183.6985	297.0076
2903.348	3552.6582	2764.607	1510.7205	5459.705	3925.3503	6713.8994	2576.4612	1405.7983	2631.0447	1032.3257	2502.6724	1503.9768	6575.9517	5328.5576	3011.5938	2501.7385	3463.7195	2999.6497
320.53546	323.50244	218.88869	253.10376	711.8539	144.15971	226.89378	340.57745	238.76	345.14334	236.61295	562	291.35544	1086.9768	240.70927	375.05627	325.42172	235.074	239.1148
787.48267	741.19244	771.52094	761.10693	1134.5563	737.93604	653.231	684.50793	451.72632	606.17725	646.70905	561.95123	401.89362	1296.5809	906.2763	877.6969	775.6251	796.53485	764.2482
1090.6067	813.71136	752.811	1183.3269	1027.675	823.5986	719.949	661.4806	636.9586	702.45087	963.16394	778.53815	321.9008	1099.9347	753.9558	749.38495	873.7569	599.407	649.88855
2971.3672	3810.8047	2847.029	2717.4841	18701.725	3055.5637	4270.2847	3747.1594	1674.9734	2506.3257	4281.7817	2638.015	397.60983	25961.64	5207.5625	3010.0833	3676.2773	4761.9814	2869.775
1766.4207	1769.3649	1429.5281	1633.5808	2907.3118	1313.1865	1513.0361	1300.5338	1288.8225	1033.7267	1107.1047	1839.7921	2386.6182	2850.03	2069.56	1722.4631	1570.8069	1550.7477	2151.573
3067.5657	3428.2366	2579.1208	1888.3433	6189.603	5045.395	4085.0352	2829.2136	1819.0931	3630.3337	3009.7917	6384.7373	3767.9224	7666.9194	4701.131	4377.85	3783.7634	3843.9097	4361.3433000000005
4338.9663	5155.7383	3530.4883	2090.5483	11665.545	2673.6746	4067.4182	592.1686	454.24265	771.196	189.0431	2230.799	267.12067	13944.895	3920.5444	915.703	1241.2935	1717.6299	412.665
1074.1044	1321.9128	584.9156	710.89557	2207.7524	1656.1204	1339.5216	1036.0894	517.7319	484.59024	1902.1188	829.099	489.0145	2708.0662	1745.3479	709.42883	846.57446	843.50244	462.67123
487.8694	604.8289	439.39603	331.93585	3960.091	1949.2235	359.2069	867.2624	481.18286	347.35095	527.6908	481.3401	504.38565	759.53674	482.13983	379.98535	602.344	367.94403	267.87546
1185.4097	1099.6431	937.51654	994.18085	219.48114	234.78734	578.312	863.20325	679.45526	405.20285	1319.6521	511.98978	408.87888	810.18854	1115.532	844.9163	966.9082	1180.5441	580.7713
9577.1875	12655.873	9713.455	5960.3647	9269.69	10784.756	9647.045	8421.787	6951.3003	3464.3672	13889.188	5496.171	4598.7817	11762.845	12202.515	8010.2485	7855.1035	8487.293	8684.508
1118.514	1251.7277	1168.0786	822.2076	2354.8872	993.4182	1336.705	1072.5023	917.50366	1181.4569	1093.0388	1515.1478	1841.6638	3047.0608	1505.2549	1519.1678	1170.7632	1412.9034	1434.8468
1717.3173	1576.9397	1813.9705	1517.1636	1618.7505	815.5791	1330.5867	1605.3354	1342.2006	1737.54	1551.9302	1810.8975	953.62695	2349.159	1475.0297	2205.4058	1912.9628	1865.0901	1712.6879
744.98	1654.1318	445.43985	451.33435	7593.347	1185.7776	1020.1743	1583.5464	485.7137	456.26367	1362.3024	384.22797	618.10565	7116.0596	2446.7737	510.96432	682.1111	1988.0789	1790.02
2083.4888	1245.3524	1807.9421	2215.2676	1904.8903	697.348	1149.1167	1108.7853	1739.5312	1624.824	876.9197	1097.0634	453.3908	1633.5063	835.5106	1518.7369	1770.2777	1280.5846	1233.4639
4388.036	4177.109	4697.276	3801.217	5030.578	1698.8263	2923.5815	4694.057	3008.3384	4131.7144	3009.5864	4453.805	2028.2181	6526.5796	3431.0627	7366.711	5431.7476	5603.271	3301.7344
3889.302	4265.497	3155.2588	3371.003	14884.334	8533.016	4644.272	3944.8757	3443.908	3052.509	4993.428	3662.9072	4494.432	12687.843	6812.707	3846.3562	3077.3713	4051.2593	3493.4058
2515.2124	2424.3325	2190.0752	1875.8685	315.73743	1429.0737	1983.33	1879.136	684.2346	1419.1002	1007.3687	1704.3378	306.26306	398.6856	2341.3433	2699.0457	3129.1145	2355.6028	480.95407
4124.113	3629.718	3947.2324	3620.809	585.19086	699.26794	1480.0189	1987.3955	940.8795	2258.1992	2087.9429	2036.8644	884.5753	1819.9312	2733.2788	6180.235	4085.9836	5436.9736	2156.7065
3830.9536	3870.3784	3307.6377	1912.8129	5417.814	4554.819	4339.922	3460.9663	2108.1108	3768.9163	3233.018	5003.6226	3088.577	8064.0977	5691.8813	4745.9473	4728.3003	4622.774	3778.7131
923.97	878.09503	907.4719	615.7525	747.0164	641.94995	893.66486	784.35876	1206.5938	874.3755	778.93854	692.6351	1107.7164	777.263	813.3507	1051.2294	927.7913	855.80383	919.47894
971.76654	1404.9127	906.0946	1210.6422	1543.8834	1318.081	1171.986	1129.3525	876.56696	699.50494	1847.527	1699.5702000000001	802.38605	1921.7249	1396.4844	1068.1964	1262.9473	948.34485	518.2401
279.13864	274.00146	359.84192	247.39153	850.99084	122.91812	207.01717	307.86197	304.17108	312.3034	277.69998	668.65344	412.34482	944.0874	244.24701	356.01746	426.92828	260.50732	137.46579
999.30994	704.8695	848.2228	1221.2406	1900.4858	494.69086	646.5918	684.90216	696.67786	867.9747	627.9599	739.03516	351.0305	1951.4781	820.7593	729.2059	841.787	930.5071	686.8887
603.8715	386.97815	629.16907	486.72348	771.0899	233.21281	422.10556	553.1924	616.3226	1052.6318	207.17143	666.70953	1517.4379	423.22675	356.13675	653.2057	569.6186	498.93695	999.7379
3044.6802	3656.285	3386.3938	2660.1477	1585.1034	2701.2976	3527.515	3717.6567	3998.3003	4131.2285	3683.2861	4393.534	4295.99	1918.1115	3906.3762	4644.2354	3916.3184	4319.2944	7504.7285
368.07935	505.82724	302.03528	372.39313	509.90863	820.8087	1140.1395	743.83417	276.2667	366.4288	1456.3633	586.6273	442.62717	1384.8944	1954.7734	724.36176	562.4481	955.4514	383.40744
7529.1772	9449.016	10337.744	5182.2197	5424.4316	3968.118	6635.8076	7462.244	5480.474	10344.421	3679.5032	17517.176	4050.5784	6105.6064	5998.8384	13140.948	12523.942	7356.948	5416.0977
254.25352	251.0185	142.48782	162.20139	3096.5505	766.6366	158.7144	310.30954	122.15839	209.96173	138.69621	160.8409	98.70014	494.60657	176.37321	277.499	196.08133	359.81726	221.42946
952.38464	1759.0388	934.62573	487.93198	776.80347	1615.6542	1880.7567	1159.0024	548.3468	359.80997	1678.4532	1063.2432	623.0486	822.081	1389.1687	1310.6829	1504.2944	1706.8053	577.42914
7413.378	6487.7256	5747.4453	7363.992	11349.811	8843.269	10177.384	7431.165	7183.197	7597.4424	6598.507	5991.7114	8787.786	16554.225	13254.271	9351.297	6938.3765	10360.014	9918.862
1063.1201	1030.3792	990.928	1398.5115	820.6196	963.88934	1182.9829	1670.1736	1999.5594	1560.3495	1458.2045	973.91736	1581.8441	1052.4374	1563.9156	1835.043	1517.507	1877.4889	2352.5344
1398.2227	1236.3416	1241.9707	1698.5974	790.62335	1019.8902	980.19653	1475.8934	1751.4009	1054.7952	1981.6932	1081.1798	386.66846	1165.8054	1295.6929	1440.608	1908.7094	1319.0004	884.13055
8482.149	7870.103	8730.338	7014.14	31847.889	12278.062	7983.7075	7843.412	7053.6826	10056.528	5064.1514	12148.263	13010.783	32261.037	15795.38	12079.668	9114.841	8717.375	6672.073
4437.3267	4256.8857	4448.133	4503.567	5626.616	3361.2056	3494.7498	2434.097	2713.3545	2284.6497	2672.0393	3027.7422	517.58936	4052.0012	3542.0215	2709.869	4460.3003	2974.0662	2096.275
1646.4635	1693.1017	1912.8433	1546.4694	497.56445	981.01544	1410.5508	1209.6421	1181.8491	845.7775	1931.7385	567.4119	56.78	527.0814	1077.9601	976.3219	1143.1587	1537.9576	644.416
1053.376	842.0616	1148.0604	1029.029	3845.4204	1354.515	1122.4526	1033.1884	717.9003	1190.1858	1442.9482	1473.4579	1217.3983	4055.1445	1436.8112	1417.0712	1153.9523	2446.2734	989.5517
4366.9565	5204.372	6054.818	3784.3445	6976.6616	2547.4915	5250.9004	5164.2104	2529.3406	3657.8306	1997.8966	6123.8687	2120.1711	8231.582	5246.8687	9177.316	8348.233	7420.513	5034.4478
13282.728	13557.34	15461.802	18884.312	59105.656	13936.365	15223.246	16437.08	12996.511	8553.336	17615.139	5710.053	895.63904	55348.793	16515.166	10258.543	13964.729	16164.615	7561.499
416.37726	157.61491	520.9688	316.87845	2.2063665	12.754251	98.78186	13.430395	86.0758	0	13.985736	16.893373	61.840736	6.8951383	83.26254	11.265559	73.097374	17.518764	3.235455
7598.3564	7644.489	8561.749	7955.898	5205.743	5187.7046	6435.3066	6585.0464	5614.1963	5532.835	4864.7866	7690.338	1443.4441	5108.4946	6026.2617	8460.544	11774.606	6834.76	4859.242
